X,Y,Z,timestamp
-0.478,0.374,0.768,11431.421154847209
-0.478,0.374,0.768,11431.425148213413
-0.478,0.374,0.768,11431.429141579616
-0.478,0.374,0.768,11431.43313494582
-0.478,0.374,0.768,11431.437128312025
-0.478,0.374,0.768,11431.441121678228
-0.474,0.382,0.764,11431.445115044433
-0.474,0.382,0.764,11431.449108410638
-0.474,0.382,0.764,11431.45310177684
-0.474,0.382,0.764,11431.457095143045
-0.474,0.382,0.764,11431.46108850925
-0.474,0.382,0.764,11431.465081875454
-0.474,0.382,0.764,11431.469075241657
-0.474,0.382,0.764,11431.473068607862
-0.474,0.382,0.764,11431.477061974067
-0.474,0.382,0.764,11431.48105534027
-0.478,0.39,0.772,11431.485048706474
-0.478,0.39,0.772,11431.489042072679
-0.478,0.39,0.772,11431.493035438882
-0.478,0.39,0.772,11431.497028805086
-0.478,0.39,0.772,11431.501022171291
-0.478,0.39,0.772,11431.505015537494
-0.478,0.39,0.772,11431.509008903698
-0.478,0.39,0.772,11431.513002269903
-0.478,0.39,0.772,11431.516995636106
-0.478,0.39,0.772,11431.52098900231
-0.482,0.384,0.768,11431.524982368515
-0.482,0.384,0.768,11431.52897573472
-0.482,0.384,0.768,11431.532969100923
-0.482,0.384,0.768,11431.536962467128
-0.482,0.384,0.768,11431.540955833332
-0.482,0.384,0.768,11431.544949199535
-0.482,0.384,0.768,11431.54894256574
-0.482,0.384,0.768,11431.552935931944
-0.482,0.384,0.768,11431.556929298147
-0.482,0.384,0.768,11431.560922664352
-0.482,0.384,0.768,11431.564916030557
-0.482,0.378,0.764,11431.56890939676
-0.482,0.378,0.764,11431.572902762964
-0.482,0.378,0.764,11431.576896129169
-0.482,0.378,0.764,11431.580889495372
-0.482,0.378,0.764,11431.584882861576
-0.482,0.378,0.764,11431.588876227781
-0.482,0.378,0.764,11431.592869593986
-0.482,0.378,0.764,11431.596862960188
-0.482,0.378,0.764,11431.600856326393
-0.482,0.378,0.764,11431.604849692598
-0.472,0.382,0.77,11431.6088430588
-0.472,0.382,0.77,11431.612836425005
-0.472,0.382,0.77,11431.61682979121
-0.472,0.382,0.77,11431.620823157413
-0.472,0.382,0.77,11431.624816523617
-0.472,0.382,0.77,11431.628809889822
-0.472,0.382,0.77,11431.632803256025
-0.472,0.382,0.77,11431.63679662223
-0.472,0.382,0.77,11431.640789988434
-0.472,0.382,0.77,11431.644783354637
-0.472,0.376,0.772,11431.648776720842
-0.472,0.376,0.772,11431.652770087047
-0.472,0.376,0.772,11431.656763453251
-0.472,0.376,0.772,11431.660756819454
-0.472,0.376,0.772,11431.664750185659
-0.472,0.376,0.772,11431.668743551863
-0.472,0.376,0.772,11431.672736918066
-0.472,0.376,0.772,11431.67673028427
-0.472,0.376,0.772,11431.680723650476
-0.472,0.376,0.772,11431.684717016678
-0.468,0.368,0.766,11431.688710382883
-0.468,0.368,0.766,11431.692703749088
-0.468,0.368,0.766,11431.69669711529
-0.468,0.368,0.766,11431.700690481495
-0.468,0.368,0.766,11431.7046838477
-0.468,0.368,0.766,11431.708677213903
-0.468,0.368,0.766,11431.712670580107
-0.468,0.368,0.766,11431.716663946312
-0.468,0.368,0.766,11431.720657312517
-0.468,0.368,0.766,11431.72465067872
-0.472,0.374,0.77,11431.728644044924
-0.472,0.374,0.77,11431.732637411129
-0.472,0.374,0.77,11431.736630777332
-0.472,0.374,0.77,11431.740624143536
-0.472,0.374,0.77,11431.744617509741
-0.472,0.374,0.77,11431.748610875944
-0.472,0.374,0.77,11431.752604242149
-0.472,0.374,0.77,11431.756597608353
-0.472,0.374,0.77,11431.760590974556
-0.472,0.374,0.77,11431.76458434076
-0.478,0.384,0.764,11431.768577706966
-0.478,0.384,0.764,11431.77257107317
-0.478,0.384,0.764,11431.776564439373
-0.478,0.384,0.764,11431.780557805578
-0.478,0.384,0.764,11431.784551171782
-0.478,0.384,0.764,11431.788544537985
-0.478,0.384,0.764,11431.79253790419
-0.478,0.384,0.764,11431.796531270395
-0.478,0.384,0.764,11431.800524636597
-0.478,0.384,0.764,11431.804518002802
-0.466,0.382,0.768,11431.808511369007
-0.466,0.382,0.768,11431.81250473521
-0.466,0.382,0.768,11431.816498101414
-0.466,0.382,0.768,11431.820491467619
-0.466,0.382,0.768,11431.824484833822
-0.466,0.382,0.768,11431.828478200026
-0.466,0.382,0.768,11431.832471566231
-0.466,0.382,0.768,11431.836464932436
-0.466,0.382,0.768,11431.840458298639
-0.466,0.382,0.768,11431.844451664843
-0.466,0.382,0.768,11431.848445031048
-0.466,0.384,0.772,11431.85243839725
-0.466,0.384,0.772,11431.856431763455
-0.466,0.384,0.772,11431.86042512966
-0.466,0.384,0.772,11431.864418495863
-0.466,0.384,0.772,11431.868411862068
-0.466,0.384,0.772,11431.872405228272
-0.466,0.384,0.772,11431.876398594475
-0.466,0.384,0.772,11431.88039196068
-0.466,0.384,0.772,11431.884385326885
-0.466,0.384,0.772,11431.888378693087
-0.472,0.378,0.776,11431.892372059292
-0.472,0.378,0.776,11431.896365425497
-0.472,0.378,0.776,11431.900358791701
-0.472,0.378,0.776,11431.904352157904
-0.472,0.378,0.776,11431.908345524109
-0.472,0.378,0.776,11431.912338890314
-0.472,0.378,0.776,11431.916332256516
-0.472,0.378,0.776,11431.920325622721
-0.472,0.378,0.776,11431.924318988926
-0.472,0.378,0.776,11431.928312355129
-0.47,0.374,0.772,11431.932305721333
-0.47,0.374,0.772,11431.936299087538
-0.47,0.374,0.772,11431.94029245374
-0.47,0.374,0.772,11431.944285819945
-0.47,0.374,0.772,11431.94827918615
-0.47,0.374,0.772,11431.952272552353
-0.47,0.374,0.772,11431.956265918558
-0.47,0.374,0.772,11431.960259284762
-0.47,0.374,0.772,11431.964252650967
-0.47,0.374,0.772,11431.96824601717
-0.47,0.374,0.77,11431.972239383374
-0.47,0.374,0.77,11431.97623274958
-0.47,0.374,0.77,11431.980226115782
-0.47,0.374,0.77,11431.984219481987
-0.47,0.374,0.77,11431.988212848191
-0.47,0.374,0.77,11431.992206214394
-0.47,0.374,0.77,11431.996199580599
-0.47,0.374,0.77,11432.000192946804
-0.47,0.374,0.77,11432.004186313006
-0.47,0.374,0.77,11432.008179679211
-0.47,0.38,0.766,11432.012173045416
-0.47,0.38,0.766,11432.016166411619
-0.47,0.38,0.766,11432.020159777823
-0.47,0.38,0.766,11432.024153144028
-0.47,0.38,0.766,11432.028146510233
-0.47,0.38,0.766,11432.032139876435
-0.47,0.38,0.766,11432.03613324264
-0.47,0.38,0.766,11432.040126608845
-0.47,0.38,0.766,11432.044119975048
-0.47,0.38,0.766,11432.048113341252
-0.472,0.374,0.764,11432.052106707457
-0.472,0.374,0.764,11432.05610007366
-0.472,0.374,0.764,11432.060093439864
-0.472,0.374,0.764,11432.06408680607
-0.472,0.374,0.764,11432.068080172272
-0.472,0.374,0.764,11432.072073538477
-0.472,0.374,0.764,11432.076066904681
-0.472,0.374,0.764,11432.080060270886
-0.472,0.374,0.764,11432.084053637089
-0.472,0.374,0.764,11432.088047003293
-0.474,0.378,0.764,11432.092040369498
-0.474,0.378,0.764,11432.096033735701
-0.474,0.378,0.764,11432.100027101906
-0.474,0.378,0.764,11432.10402046811
-0.474,0.378,0.764,11432.108013834313
-0.474,0.378,0.764,11432.112007200518
-0.474,0.378,0.764,11432.116000566723
-0.474,0.378,0.764,11432.119993932925
-0.474,0.378,0.764,11432.12398729913
-0.474,0.378,0.764,11432.127980665335
-0.474,0.378,0.764,11432.131974031538
-0.482,0.376,0.772,11432.135967397742
-0.482,0.376,0.772,11432.139960763947
-0.482,0.376,0.772,11432.143954130152
-0.482,0.376,0.772,11432.147947496354
-0.482,0.376,0.772,11432.151940862559
-0.482,0.376,0.772,11432.155934228764
-0.482,0.376,0.772,11432.159927594967
-0.482,0.376,0.772,11432.163920961171
-0.482,0.376,0.772,11432.167914327376
-0.482,0.376,0.772,11432.171907693579
-0.476,0.376,0.776,11432.175901059783
-0.476,0.376,0.776,11432.179894425988
-0.476,0.376,0.776,11432.183887792191
-0.476,0.376,0.776,11432.187881158396
-0.476,0.376,0.776,11432.1918745246
-0.476,0.376,0.776,11432.195867890803
-0.476,0.376,0.776,11432.199861257008
-0.476,0.376,0.776,11432.203854623212
-0.476,0.376,0.776,11432.207847989417
-0.476,0.376,0.776,11432.21184135562
-0.474,0.372,0.77,11432.215834721825
-0.474,0.372,0.77,11432.21982808803
-0.474,0.372,0.77,11432.223821454232
-0.474,0.372,0.77,11432.227814820437
-0.474,0.372,0.77,11432.231808186642
-0.474,0.372,0.77,11432.235801552844
-0.474,0.372,0.77,11432.239794919049
-0.474,0.372,0.77,11432.243788285254
-0.474,0.372,0.77,11432.247781651457
-0.474,0.372,0.77,11432.251775017661
-0.472,0.372,0.77,11432.255768383866
-0.472,0.372,0.77,11432.259761750069
-0.472,0.372,0.77,11432.263755116273
-0.472,0.372,0.77,11432.267748482478
-0.472,0.372,0.77,11432.271741848683
-0.472,0.372,0.77,11432.275735214886
-0.472,0.372,0.77,11432.27972858109
-0.472,0.372,0.77,11432.283721947295
-0.472,0.372,0.77,11432.287715313498
-0.472,0.372,0.77,11432.291708679702
-0.476,0.37,0.774,11432.295702045907
-0.476,0.37,0.774,11432.29969541211
-0.476,0.37,0.774,11432.303688778315
-0.476,0.37,0.774,11432.30768214452
-0.476,0.37,0.774,11432.311675510722
-0.476,0.37,0.774,11432.315668876927
-0.476,0.37,0.774,11432.319662243131
-0.476,0.37,0.774,11432.323655609334
-0.476,0.37,0.774,11432.327648975539
-0.476,0.37,0.774,11432.331642341744
-0.474,0.378,0.772,11432.335635707948
-0.474,0.378,0.772,11432.339629074151
-0.474,0.378,0.772,11432.343622440356
-0.474,0.378,0.772,11432.34761580656
-0.474,0.378,0.772,11432.351609172763
-0.474,0.378,0.772,11432.355602538968
-0.474,0.378,0.772,11432.359595905173
-0.474,0.378,0.772,11432.363589271376
-0.474,0.378,0.772,11432.36758263758
-0.474,0.378,0.772,11432.371576003785
-0.472,0.384,0.774,11432.375569369988
-0.472,0.384,0.774,11432.379562736192
-0.472,0.384,0.774,11432.383556102397
-0.472,0.384,0.774,11432.3875494686
-0.472,0.384,0.774,11432.391542834805
-0.472,0.384,0.774,11432.39553620101
-0.472,0.384,0.774,11432.399529567214
-0.472,0.384,0.774,11432.403522933417
-0.472,0.384,0.774,11432.407516299621
-0.472,0.384,0.774,11432.411509665826
-0.472,0.384,0.774,11432.415503032029
-0.484,0.378,0.774,11432.419496398234
-0.484,0.378,0.774,11432.423489764438
-0.484,0.378,0.774,11432.427483130641
-0.484,0.378,0.774,11432.431476496846
-0.484,0.378,0.774,11432.43546986305
-0.484,0.378,0.774,11432.439463229253
-0.484,0.378,0.774,11432.443456595458
-0.484,0.378,0.774,11432.447449961663
-0.484,0.378,0.774,11432.451443327867
-0.484,0.378,0.774,11432.45543669407
-0.488,0.37,0.774,11432.459430060275
-0.488,0.37,0.774,11432.46342342648
-0.488,0.37,0.774,11432.467416792682
-0.488,0.37,0.774,11432.471410158887
-0.488,0.37,0.774,11432.475403525092
-0.488,0.37,0.774,11432.479396891295
-0.488,0.37,0.774,11432.4833902575
-0.488,0.37,0.774,11432.487383623704
-0.488,0.37,0.774,11432.491376989907
-0.488,0.37,0.774,11432.495370356111
-0.466,0.364,0.774,11432.499363722316
-0.466,0.364,0.774,11432.503357088519
-0.466,0.364,0.774,11432.507350454724
-0.466,0.364,0.774,11432.511343820928
-0.466,0.364,0.774,11432.515337187133
-0.466,0.364,0.774,11432.519330553336
-0.466,0.364,0.774,11432.52332391954
-0.466,0.364,0.774,11432.527317285745
-0.466,0.364,0.774,11432.531310651948
-0.466,0.364,0.774,11432.535304018153
-0.456,0.352,0.756,11432.539297384357
-0.456,0.352,0.756,11432.54329075056
-0.456,0.352,0.756,11432.547284116765
-0.456,0.352,0.756,11432.55127748297
-0.456,0.352,0.756,11432.555270849172
-0.456,0.352,0.756,11432.559264215377
-0.456,0.352,0.756,11432.563257581582
-0.456,0.352,0.756,11432.567250947784
-0.456,0.352,0.756,11432.57124431399
-0.456,0.352,0.756,11432.575237680194
-0.472,0.37,0.758,11432.579231046398
-0.472,0.37,0.758,11432.583224412601
-0.472,0.37,0.758,11432.587217778806
-0.472,0.37,0.758,11432.59121114501
-0.472,0.37,0.758,11432.595204511214
-0.472,0.37,0.758,11432.599197877418
-0.472,0.37,0.758,11432.603191243623
-0.472,0.37,0.758,11432.607184609826
-0.472,0.37,0.758,11432.61117797603
-0.472,0.37,0.758,11432.615171342235
-0.474,0.388,0.756,11432.619164708438
-0.474,0.388,0.756,11432.623158074643
-0.474,0.388,0.756,11432.627151440847
-0.474,0.388,0.756,11432.63114480705
-0.474,0.388,0.756,11432.635138173255
-0.474,0.388,0.756,11432.63913153946
-0.474,0.388,0.756,11432.643124905664
-0.474,0.388,0.756,11432.647118271867
-0.474,0.388,0.756,11432.651111638072
-0.474,0.388,0.756,11432.655105004276
-0.492,0.4,0.75,11432.65909837048
-0.492,0.4,0.75,11432.663091736684
-0.492,0.4,0.75,11432.667085102888
-0.492,0.4,0.75,11432.671078469091
-0.492,0.4,0.75,11432.675071835296
-0.492,0.4,0.75,11432.6790652015
-0.492,0.4,0.75,11432.683058567703
-0.492,0.4,0.75,11432.687051933908
-0.492,0.4,0.75,11432.691045300113
-0.492,0.4,0.75,11432.695038666316
-0.494,0.412,0.75,11432.69903203252
-0.494,0.412,0.75,11432.703025398725
-0.494,0.412,0.75,11432.70701876493
-0.494,0.412,0.75,11432.711012131133
-0.494,0.412,0.75,11432.715005497337
-0.494,0.412,0.75,11432.718998863542
-0.494,0.412,0.75,11432.722992229745
-0.494,0.412,0.75,11432.72698559595
-0.494,0.412,0.75,11432.730978962154
-0.494,0.412,0.75,11432.734972328357
-0.494,0.412,0.75,11432.738965694562
-0.492,0.408,0.752,11432.742959060766
-0.492,0.408,0.752,11432.746952426969
-0.492,0.408,0.752,11432.750945793174
-0.492,0.408,0.752,11432.754939159378
-0.492,0.408,0.752,11432.758932525581
-0.492,0.408,0.752,11432.762925891786
-0.492,0.408,0.752,11432.76691925799
-0.492,0.408,0.752,11432.770912624195
-0.492,0.408,0.752,11432.774905990398
-0.492,0.408,0.752,11432.778899356603
-0.492,0.41,0.744,11432.782892722807
-0.492,0.41,0.744,11432.78688608901
-0.492,0.41,0.744,11432.790879455215
-0.492,0.41,0.744,11432.79487282142
-0.492,0.41,0.744,11432.798866187622
-0.492,0.41,0.744,11432.802859553827
-0.492,0.41,0.744,11432.806852920032
-0.492,0.41,0.744,11432.810846286235
-0.492,0.41,0.744,11432.81483965244
-0.492,0.41,0.744,11432.818833018644
-0.492,0.41,0.744,11432.822826384849
-0.492,0.41,0.744,11432.826819751052
-0.492,0.41,0.744,11432.830813117256
-0.492,0.41,0.744,11432.83480648346
-0.492,0.41,0.744,11432.838799849664
-0.492,0.41,0.744,11432.842793215868
-0.492,0.41,0.744,11432.846786582073
-0.492,0.41,0.744,11432.850779948276
-0.492,0.41,0.744,11432.85477331448
-0.492,0.41,0.744,11432.858766680685
-0.494,0.404,0.752,11432.862760046888
-0.494,0.404,0.752,11432.866753413093
-0.494,0.404,0.752,11432.870746779297
-0.494,0.404,0.752,11432.8747401455
-0.494,0.404,0.752,11432.878733511705
-0.494,0.404,0.752,11432.88272687791
-0.494,0.404,0.752,11432.886720244114
-0.494,0.404,0.752,11432.890713610317
-0.494,0.404,0.752,11432.894706976522
-0.494,0.404,0.752,11432.898700342726
-0.492,0.4,0.75,11432.90269370893
-0.492,0.4,0.75,11432.906687075134
-0.492,0.4,0.75,11432.910680441339
-0.492,0.4,0.75,11432.914673807541
-0.492,0.4,0.75,11432.918667173746
-0.492,0.4,0.75,11432.92266053995
-0.492,0.4,0.75,11432.926653906154
-0.492,0.4,0.75,11432.930647272358
-0.492,0.4,0.75,11432.934640638563
-0.492,0.4,0.75,11432.938634004766
-0.486,0.398,0.744,11432.94262737097
-0.486,0.398,0.744,11432.946620737175
-0.486,0.398,0.744,11432.95061410338
-0.486,0.398,0.744,11432.954607469583
-0.486,0.398,0.744,11432.958600835787
-0.486,0.398,0.744,11432.962594201992
-0.486,0.398,0.744,11432.966587568195
-0.486,0.398,0.744,11432.9705809344
-0.486,0.398,0.744,11432.974574300604
-0.486,0.398,0.744,11432.978567666807
-0.48,0.404,0.748,11432.982561033012
-0.48,0.404,0.748,11432.986554399216
-0.48,0.404,0.748,11432.99054776542
-0.48,0.404,0.748,11432.994541131624
-0.48,0.404,0.748,11432.998534497829
-0.48,0.404,0.748,11433.002527864031
-0.48,0.404,0.748,11433.006521230236
-0.48,0.404,0.748,11433.01051459644
-0.48,0.404,0.748,11433.014507962645
-0.48,0.404,0.748,11433.018501328848
-0.486,0.402,0.75,11433.022494695053
-0.486,0.402,0.75,11433.026488061258
-0.486,0.402,0.75,11433.03048142746
-0.486,0.402,0.75,11433.034474793665
-0.486,0.402,0.75,11433.03846815987
-0.486,0.402,0.75,11433.042461526073
-0.486,0.402,0.75,11433.046454892277
-0.486,0.402,0.75,11433.050448258482
-0.486,0.402,0.75,11433.054441624685
-0.486,0.402,0.75,11433.05843499089
-0.488,0.4,0.744,11433.062428357094
-0.488,0.4,0.744,11433.066421723297
-0.488,0.4,0.744,11433.070415089502
-0.488,0.4,0.744,11433.074408455706
-0.488,0.4,0.744,11433.078401821911
-0.488,0.4,0.744,11433.082395188114
-0.488,0.4,0.744,11433.086388554319
-0.488,0.4,0.744,11433.090381920523
-0.488,0.4,0.744,11433.094375286726
-0.488,0.4,0.744,11433.09836865293
-0.492,0.398,0.74,11433.102362019135
-0.492,0.398,0.74,11433.106355385338
-0.492,0.398,0.74,11433.110348751543
-0.492,0.398,0.74,11433.114342117748
-0.492,0.398,0.74,11433.11833548395
-0.492,0.398,0.74,11433.122328850155
-0.492,0.398,0.74,11433.12632221636
-0.492,0.398,0.74,11433.130315582564
-0.492,0.398,0.74,11433.134308948767
-0.492,0.398,0.74,11433.138302314972
-0.49,0.402,0.742,11433.142295681177
-0.49,0.402,0.742,11433.14628904738
-0.49,0.402,0.742,11433.150282413584
-0.49,0.402,0.742,11433.154275779789
-0.49,0.402,0.742,11433.158269145992
-0.49,0.402,0.742,11433.162262512196
-0.49,0.402,0.742,11433.166255878401
-0.49,0.402,0.742,11433.170249244604
-0.49,0.402,0.742,11433.174242610809
-0.49,0.402,0.742,11433.178235977013
-0.49,0.404,0.752,11433.182229343216
-0.49,0.404,0.752,11433.18622270942
-0.49,0.404,0.752,11433.190216075625
-0.49,0.404,0.752,11433.19420944183
-0.49,0.404,0.752,11433.198202808033
-0.49,0.404,0.752,11433.202196174238
-0.49,0.404,0.752,11433.206189540442
-0.49,0.404,0.752,11433.210182906645
-0.49,0.404,0.752,11433.21417627285
-0.49,0.404,0.752,11433.218169639054
-0.488,0.4,0.752,11433.222163005257
-0.488,0.4,0.752,11433.226156371462
-0.488,0.4,0.752,11433.230149737667
-0.488,0.4,0.752,11433.23414310387
-0.488,0.4,0.752,11433.238136470074
-0.488,0.4,0.752,11433.242129836279
-0.488,0.4,0.752,11433.246123202482
-0.488,0.4,0.752,11433.250116568686
-0.488,0.4,0.752,11433.254109934891
-0.488,0.4,0.752,11433.258103301096
-0.488,0.408,0.748,11433.262096667298
-0.488,0.408,0.748,11433.266090033503
-0.488,0.408,0.748,11433.270083399708
-0.488,0.408,0.748,11433.27407676591
-0.488,0.408,0.748,11433.278070132115
-0.488,0.408,0.748,11433.28206349832
-0.488,0.408,0.748,11433.286056864523
-0.488,0.408,0.748,11433.290050230728
-0.488,0.408,0.748,11433.294043596932
-0.488,0.408,0.748,11433.298036963135
-0.488,0.408,0.748,11433.30203032934
-0.492,0.4,0.742,11433.306023695544
-0.492,0.4,0.742,11433.310017061747
-0.492,0.4,0.742,11433.314010427952
-0.492,0.4,0.742,11433.318003794157
-0.492,0.4,0.742,11433.321997160361
-0.492,0.4,0.742,11433.325990526564
-0.492,0.4,0.742,11433.329983892769
-0.492,0.4,0.742,11433.333977258973
-0.492,0.4,0.742,11433.337970625176
-0.492,0.4,0.742,11433.34196399138
-0.494,0.39,0.748,11433.345957357586
-0.494,0.39,0.748,11433.349950723788
-0.494,0.39,0.748,11433.353944089993
-0.494,0.39,0.748,11433.357937456198
-0.494,0.39,0.748,11433.3619308224
-0.494,0.39,0.748,11433.365924188605
-0.494,0.39,0.748,11433.36991755481
-0.494,0.39,0.748,11433.373910921013
-0.494,0.39,0.748,11433.377904287217
-0.494,0.39,0.748,11433.381897653422
-0.484,0.396,0.748,11433.385891019627
-0.484,0.396,0.748,11433.38988438583
-0.484,0.396,0.748,11433.393877752034
-0.484,0.396,0.748,11433.397871118239
-0.484,0.396,0.748,11433.401864484442
-0.484,0.396,0.748,11433.405857850646
-0.484,0.396,0.748,11433.409851216851
-0.484,0.396,0.748,11433.413844583054
-0.484,0.396,0.748,11433.417837949259
-0.484,0.396,0.748,11433.421831315463
-0.476,0.394,0.746,11433.425824681666
-0.476,0.394,0.746,11433.42981804787
-0.476,0.394,0.746,11433.433811414076
-0.476,0.394,0.746,11433.437804780278
-0.476,0.394,0.746,11433.441798146483
-0.476,0.394,0.746,11433.445791512688
-0.476,0.394,0.746,11433.449784878892
-0.476,0.394,0.746,11433.453778245095
-0.476,0.394,0.746,11433.4577716113
-0.476,0.394,0.746,11433.461764977505
-0.476,0.39,0.748,11433.465758343707
-0.476,0.39,0.748,11433.469751709912
-0.476,0.39,0.748,11433.473745076117
-0.476,0.39,0.748,11433.47773844232
-0.476,0.39,0.748,11433.481731808524
-0.476,0.39,0.748,11433.485725174729
-0.476,0.39,0.748,11433.489718540932
-0.476,0.39,0.748,11433.493711907136
-0.476,0.39,0.748,11433.497705273341
-0.476,0.39,0.748,11433.501698639546
-0.488,0.392,0.748,11433.505692005749
-0.488,0.392,0.748,11433.509685371953
-0.488,0.392,0.748,11433.513678738158
-0.488,0.392,0.748,11433.51767210436
-0.488,0.392,0.748,11433.521665470565
-0.488,0.392,0.748,11433.52565883677
-0.488,0.392,0.748,11433.529652202973
-0.488,0.392,0.748,11433.533645569178
-0.488,0.392,0.748,11433.537638935382
-0.488,0.392,0.748,11433.541632301585
-0.494,0.398,0.756,11433.54562566779
-0.494,0.398,0.756,11433.549619033995
-0.494,0.398,0.756,11433.553612400197
-0.494,0.398,0.756,11433.557605766402
-0.494,0.398,0.756,11433.561599132607
-0.494,0.398,0.756,11433.565592498811
-0.494,0.398,0.756,11433.569585865014
-0.494,0.398,0.756,11433.573579231219
-0.494,0.398,0.756,11433.577572597424
-0.494,0.398,0.756,11433.581565963626
-0.494,0.398,0.756,11433.585559329831
-0.49,0.4,0.758,11433.589552696036
-0.49,0.4,0.758,11433.593546062239
-0.49,0.4,0.758,11433.597539428443
-0.49,0.4,0.758,11433.601532794648
-0.49,0.4,0.758,11433.60552616085
-0.49,0.4,0.758,11433.609519527055
-0.49,0.4,0.758,11433.61351289326
-0.49,0.4,0.758,11433.617506259463
-0.49,0.4,0.758,11433.621499625668
-0.49,0.4,0.758,11433.625492991872
-0.48,0.398,0.752,11433.629486358077
-0.48,0.398,0.752,11433.63347972428
-0.48,0.398,0.752,11433.637473090484
-0.48,0.398,0.752,11433.64146645669
-0.48,0.398,0.752,11433.645459822892
-0.48,0.398,0.752,11433.649453189097
-0.48,0.398,0.752,11433.653446555301
-0.48,0.398,0.752,11433.657439921504
-0.48,0.398,0.752,11433.661433287709
-0.48,0.398,0.752,11433.665426653914
-0.48,0.398,0.754,11433.669420020116
-0.48,0.398,0.754,11433.673413386321
-0.48,0.398,0.754,11433.677406752526
-0.48,0.398,0.754,11433.681400118729
-0.48,0.398,0.754,11433.685393484933
-0.48,0.398,0.754,11433.689386851138
-0.48,0.398,0.754,11433.693380217343
-0.48,0.398,0.754,11433.697373583545
-0.48,0.398,0.754,11433.70136694975
-0.48,0.398,0.754,11433.705360315955
-0.486,0.394,0.756,11433.709353682158
-0.486,0.394,0.756,11433.713347048362
-0.486,0.394,0.756,11433.717340414567
-0.486,0.394,0.756,11433.72133378077
-0.486,0.394,0.756,11433.725327146974
-0.486,0.394,0.756,11433.72932051318
-0.486,0.394,0.756,11433.733313879382
-0.486,0.394,0.756,11433.737307245587
-0.486,0.394,0.756,11433.741300611791
-0.486,0.394,0.756,11433.745293977994
-0.488,0.388,0.752,11433.749287344199
-0.488,0.388,0.752,11433.753280710403
-0.488,0.388,0.752,11433.757274076608
-0.488,0.388,0.752,11433.761267442811
-0.488,0.388,0.752,11433.765260809016
-0.488,0.388,0.752,11433.76925417522
-0.488,0.388,0.752,11433.773247541423
-0.488,0.388,0.752,11433.777240907628
-0.488,0.388,0.752,11433.781234273833
-0.488,0.388,0.752,11433.785227640035
-0.486,0.394,0.758,11433.78922100624
-0.486,0.394,0.758,11433.793214372445
-0.486,0.394,0.758,11433.797207738648
-0.486,0.394,0.758,11433.801201104852
-0.486,0.394,0.758,11433.805194471057
-0.486,0.394,0.758,11433.80918783726
-0.486,0.394,0.758,11433.813181203464
-0.486,0.394,0.758,11433.817174569669
-0.486,0.394,0.758,11433.821167935874
-0.486,0.394,0.758,11433.825161302077
-0.484,0.392,0.752,11433.829154668281
-0.484,0.392,0.752,11433.833148034486
-0.484,0.392,0.752,11433.837141400689
-0.484,0.392,0.752,11433.841134766893
-0.484,0.392,0.752,11433.845128133098
-0.484,0.392,0.752,11433.849121499301
-0.484,0.392,0.752,11433.853114865506
-0.484,0.392,0.752,11433.85710823171
-0.484,0.392,0.752,11433.861101597913
-0.484,0.392,0.752,11433.865094964118
-0.482,0.394,0.756,11433.869088330322
-0.482,0.394,0.756,11433.873081696527
-0.482,0.394,0.756,11433.87707506273
-0.482,0.394,0.756,11433.881068428935
-0.482,0.394,0.756,11433.88506179514
-0.482,0.394,0.756,11433.889055161342
-0.482,0.394,0.756,11433.893048527547
-0.482,0.394,0.756,11433.897041893752
-0.482,0.394,0.756,11433.901035259954
-0.482,0.394,0.756,11433.905028626159
-0.482,0.394,0.756,11433.909021992364
-0.482,0.392,0.756,11433.913015358567
-0.482,0.392,0.756,11433.917008724771
-0.482,0.392,0.756,11433.921002090976
-0.482,0.392,0.756,11433.924995457179
-0.482,0.392,0.756,11433.928988823383
-0.482,0.392,0.756,11433.932982189588
-0.482,0.392,0.756,11433.936975555793
-0.482,0.392,0.756,11433.940968921996
-0.482,0.392,0.756,11433.9449622882
-0.482,0.392,0.756,11433.948955654405
-0.478,0.39,0.756,11433.952949020608
-0.478,0.39,0.756,11433.956942386812
-0.478,0.39,0.756,11433.960935753017
-0.478,0.39,0.756,11433.96492911922
-0.478,0.39,0.756,11433.968922485425
-0.478,0.39,0.756,11433.97291585163
-0.478,0.39,0.756,11433.976909217832
-0.478,0.39,0.756,11433.980902584037
-0.478,0.39,0.756,11433.984895950241
-0.478,0.39,0.756,11433.988889316444
-0.476,0.386,0.75,11433.992882682649
-0.476,0.386,0.75,11433.996876048854
-0.476,0.386,0.75,11434.000869415058
-0.476,0.386,0.75,11434.004862781261
-0.476,0.386,0.75,11434.008856147466
-0.476,0.386,0.75,11434.01284951367
-0.476,0.386,0.75,11434.016842879873
-0.476,0.386,0.75,11434.020836246078
-0.476,0.386,0.75,11434.024829612283
-0.476,0.386,0.75,11434.028822978486
-0.484,0.394,0.76,11434.03281634469
-0.484,0.394,0.76,11434.036809710895
-0.484,0.394,0.76,11434.040803077098
-0.484,0.394,0.76,11434.044796443302
-0.484,0.394,0.76,11434.048789809507
-0.484,0.394,0.76,11434.05278317571
-0.484,0.394,0.76,11434.056776541915
-0.484,0.394,0.76,11434.06076990812
-0.484,0.394,0.76,11434.064763274324
-0.484,0.394,0.76,11434.068756640527
-0.48,0.408,0.752,11434.072750006731
-0.48,0.408,0.752,11434.076743372936
